"2015/05/14","538.4000","1401005.0000","533.7700","539.0000","532.4100"
"2015/05/13","529.6200","1253005.0000","530.5600","534.3215","528.6550"
"2015/05/12","529.0400","1633180.0000","531.6000","533.2089","525.2600"
"2015/05/11","535.7000","904465.0000","538.3700","541.9800","535.4000"
"2015/05/08","538.2200","1527181.0000","536.6500","541.1500","536.0000"
"2015/05/07","530.7000","1543986.0000","523.9900","533.4600","521.7500"
"2015/05/06","524.2200","1566865.0000","531.2400","532.3800","521.0850"
"2015/05/05","530.8000","1380519.0000","538.2100","539.7400","530.3906"
"2015/05/04","540.7800","1303830.0000","538.5300","544.0700","535.0600"
"2015/05/01","537.9000","1758085.0000","538.4300","539.5400","532.1000"
"2015/04/30","537.3400","2080834.0000","547.8700","548.5900","535.0500"
"2015/04/29","549.0800","1696886.0000","550.4700","553.6800","546.9050"
"2015/04/28","553.6800","1490735.0000","554.6400","556.0200","550.3660"
"2015/04/27","555.3700","2390696.0000","563.3900","565.9500","553.2001"
"2015/04/24","565.0600","4916008.0000","566.1000","571.1400","557.2500"
"2015/04/23","547.0000","4129218.0000","541.0000","550.9600","540.2300"
"2015/04/22","539.3650","1582956.0000","534.4000","541.0800","531.7500"
"2015/04/21","533.9700","1838719.0000","537.5100","539.3900","533.6750"
"2015/04/20","535.3800","1674958.0000","525.6000","536.0900","524.5000"
"2015/04/17","524.0500","2143872.0000","528.6600","529.8400","521.0100"
"2015/04/16","533.8000","1293690.0000","529.9000","535.5900","529.6100"
"2015/04/15","532.5300","2305585.0000","528.7000","534.7300","523.2200"
"2015/04/14","530.3900","2590747.0000","536.2500","537.5699","528.0925"
"2015/04/13","539.1700","1640741.0000","538.4100","544.0600","537.3100"
"2015/04/10","540.0100","1405136.0000","542.2900","542.2900","537.3100"
"2015/04/09","540.7800","1551831.0000","541.0300","541.9500","535.4900"
"2015/04/08","541.6100","1171860.0000","538.3800","543.8500","538.3800"
"2015/04/07","537.0200","1299253.0000","538.0800","542.6900","536.0000"
"2015/04/06","536.7650","1317628.0000","532.2200","538.4100","529.5700"
"2015/04/02","535.5300","1709833.0000","540.8500","540.8500","533.8467"
"2015/04/01","542.5600","1951319.0000","548.6000","551.1400","539.5000"
"2015/03/31","548.0000","1583330.0000","550.0000","554.7100","546.7200"
"2015/03/30","552.0300","1283210.0000","551.6200","553.4700","548.1700"
"2015/03/27","548.3400","1890816.0000","553.0000","555.2800","548.1300"
"2015/03/26","555.1700","1565551.0000","557.5900","558.9000","550.6500"
"2015/03/25","558.7850","2144268.0000","570.5000","572.2600","558.7400"
"2015/03/24","570.1900","2573339.0000","562.5600","574.5900","561.2100"
"2015/03/23","558.8100","1639186.0000","560.4300","562.3600","555.8300"
"2015/03/20","560.3600","2607253.0000","561.6500","561.7200","559.0500"
"2015/03/19","557.9900","1192429.0000","559.3900","560.8000","556.1450"
"2015/03/18","559.5000","2125596.0000","552.5000","559.7800","547.0001"
"2015/03/17","550.8400","1800550.0000","551.7100","553.8000","548.0000"
"2015/03/16","554.5100","1636083.0000","550.9500","556.8500","546.0000"
"2015/03/13","547.3200","1697602.0000","553.5000","558.4000","544.2200"
"2015/03/12","555.5100","1385657.0000","553.5100","556.3700","550.4600"
"2015/03/11","551.1800","1815503.0000","555.1400","558.1400","550.6800"
"2015/03/10","555.0100","1785438.0000","564.2500","564.8500","554.7300"
"2015/03/09","568.8500","1059336.0000","566.8600","570.2700","563.5350"
"2015/03/06","567.6850","1647702.0000","574.8800","576.6799","566.7600"
"2015/03/05","575.3300","1385303.0000","575.0200","577.9100","573.4100"
"2015/03/04","573.3700","1869830.0000","571.8700","577.1100","568.0100"
"2015/03/03","573.6400","1696631.0000","570.4500","575.3900","566.5200"
"2015/03/02","571.3400","2121542.0000","560.5300","572.1500","558.7500"
"2015/02/27","558.4000","2402191.0000","554.2400","564.7100","552.9000"
"2015/02/26","555.4800","2303785.0000","543.2100","556.1400","541.5000"
"2015/02/25","543.8700","1820199.0000","535.9000","546.2200","535.4450"
"2015/02/24","536.0900","1002313.0000","530.0000","536.7900","528.2500"
"2015/02/23","531.9100","1453049.0000","536.0500","536.4390","529.4100"
"2015/02/20","538.9500","1441147.0000","543.1300","543.7500","535.8000"
"2015/02/19","542.8700","986623.0000","538.0400","543.1100","538.0100"
"2015/02/18","539.7000","1448453.0000","541.4000","545.4900","537.5100"
"2015/02/17","542.8400","1609871.0000","546.8300","550.0000","541.0900"
"2015/02/13","549.0100","1876720.0000","543.3500","549.9100","543.1300"
"2015/02/12","542.9300","1612310.0000","537.2500","544.8200","534.6730"
"2015/02/11","535.9700","1372342.0000","535.3000","538.4500","533.3775"
"2015/02/10","536.9400","1744529.0000","529.3000","537.7000","526.9200"
"2015/02/09","527.8300","1263243.0000","528.0000","532.0000","526.0200"
"2015/02/06","531.0000","1758422.0000","527.6400","537.2000","526.4100"
"2015/02/05","527.5800","1843714.0000","523.7900","528.5000","522.0900"
"2015/02/04","522.7600","1657900.0000","529.2400","532.6715","521.2700"
"2015/02/03","529.2400","2032952.0000","528.0000","533.4000","523.2600"
"2015/02/02","528.4800","2836638.0000","531.7300","533.0000","518.5500"
"2015/01/30","534.5200","5588904.0000","515.8600","539.8700","515.5200"
"2015/01/29","510.6600","4105168.0000","511.0000","511.0900","501.2000"
"2015/01/28","510.0000","1677083.0000","522.7800","522.9900","510.0000"
"2015/01/27","518.6300","1897347.0000","529.9700","530.7000","518.1900"
"2015/01/26","535.2100","1538786.0000","538.5300","539.0000","529.6700"
"2015/01/23","539.9500","2272098.0000","535.5900","542.1700","533.0000"
"2015/01/22","534.3900","2662154.0000","521.4800","536.3300","519.7000"
"2015/01/21","518.0400","2259477.0000","507.2500","519.2800","506.2000"
"2015/01/20","506.9000","2222805.0000","511.0000","512.5000","506.0160"
"2015/01/16","508.0800","2291530.0000","500.0100","508.1900","500.0000"
"2015/01/15","501.7900","2710022.0000","505.5700","505.6800","497.7600"
"2015/01/14","500.8700","2210623.0000","494.6500","503.2300","493.0000"
"2015/01/13","496.1800","2365612.0000","498.8400","502.9800","492.3900"
"2015/01/12","492.5500","2317278.0000","494.9400","495.9760","487.5600"
"2015/01/09","496.1700","2063743.0000","504.7600","504.9200","494.7900"
"2015/01/08","502.6800","3341935.0000","497.9900","503.4800","491.0000"
"2015/01/07","501.1000","2053750.0000","507.0000","507.2440","499.6500"
"2015/01/06","501.9600","2884479.0000","515.0000","516.1750","501.0500"
"2015/01/05","513.8700","2049303.0000","523.2600","524.3300","513.0600"
"2015/01/02","524.8100","1444809.0000","529.0100","531.2700","524.1000"
"2014/12/31","526.4000","1367110.0000","531.2500","532.6000","525.8000"
"2014/12/30","530.4200","873644.0000","528.0900","531.1500","527.1300"
"2014/12/29","530.3300","2275392.0000","532.1900","535.4800","530.0110"
"2014/12/26","534.0300","1037486.0000","528.7700","534.2500","527.3100"
"2014/12/24","528.7700","704035.0000","530.5100","531.7590","527.0200"
"2014/12/23","530.5900","2190993.0000","527.0000","534.5600","526.2900"
"2014/12/22","524.8700","2722210.0000","516.0800","526.4600","516.0800"
"2014/12/19","516.3500","3611980.0000","511.5100","517.7200","506.9106"
"2014/12/18","511.1000","2910920.0000","512.9500","513.8700","504.7000"
"2014/12/17","504.8900","2873600.0000","497.0000","507.0000","496.8100"
"2014/12/16","495.3900","3946450.0000","511.5600","513.0500","489.0000"
"2014/12/15","513.8000","2806300.0000","522.7400","523.1000","513.2700"
"2014/12/12","518.6600","1982666.0000","523.5100","528.5000","518.6600"
"2014/12/11","528.3400","1606381.0000","527.8000","533.9200","527.1000"
"2014/12/10","526.0600","1716284.0000","533.0800","536.3300","525.5600"
"2014/12/09","533.3700","1866851.0000","522.1400","534.1900","520.5000"
"2014/12/08","526.9800","2324883.0000","527.1300","531.0000","523.7900"
"2014/12/05","525.2600","2555642.0000","531.0000","532.8900","524.2800"
"2014/12/04","537.3100","1389395.0000","531.1600","537.3400","528.5900"
"2014/12/03","531.3200","1278091.0000","531.4400","535.9960","529.2600"
"2014/12/02","533.7500","1521775.0000","533.5100","535.5000","529.8000"
"2014/12/01","533.8000","2106865.0000","538.9000","541.4100","531.8600"
"2014/11/28","541.8300","1145231.0000","540.6200","542.0000","536.6000"
